"","date","city","house","agri","industry","Total"
"894",2019-05-01,"連江縣",2342137.05735661,9184.85120532003,626866.094763092,5740532.00332502
"895",2019-05-01,"雲林縣",105571149.513141,32604254.9217772,261690793.518148,475974524.405507
"896",2019-05-01,"新北市",592462512.501859,2306583.7527881,520793660.183086,1647559823.42007
"897",2019-05-01,"新竹市",73819225.539823,774327.540627514,678741107.556718,860363934.030571
"898",2019-05-01,"新竹縣",81573528.7785571,1533033.67635271,643228656.204409,806859829.659319
"899",2019-05-01,"嘉義市",39108869.631402,584859.290883923,7708637.21099466,95878572.276053
"900",2019-05-01,"嘉義縣",71457229.8542163,22837089.6202954,91890415.3039543,235676879.466413
"901",2019-05-01,"彰化縣",179135425.786695,38018635.5791975,555224535.137804,952848009.503696
"902",2019-05-01,"澎湖縣",14116090.8513214,327329.642929191,4318519.49364535,37196550.3328626
"903",2019-06-01,"台中市",475503718.252316,14802682.6544959,1629853269.11608,2596961869.20981
"904",2019-06-01,"台北市",406698962.063281,656813.569223646,55172339.8147862,1313627138.44729
"905",2019-06-01,"台東縣",34535022.9934149,1985519.70084666,10253093.537159,81373758.2314205
"906",2019-06-01,"台南市",327890421.888976,33560015.5183737,1616096152.69898,2267568616.10633
"907",2019-06-01,"宜蘭縣",71032553.9299084,6364428.28355237,129834336.984468,276714273.197929
"908",2019-06-01,"花蓮縣",54134713.98553,1765924.30324001,82551886.6813463,202979804.970116
"909",2019-06-01,"金門縣",8843315.3884007,244839.598198594,4118638.38949912,24241544.3760984
"910",2019-06-01,"南投縣",78314287.4181818,8451356.3107438,96791034.8826446,242159206.61157
"911",2019-06-01,"屏東縣",133197964.079984,62728102.3089046,100325262.363672,397013305.752561
"912",2019-06-01,"苗栗縣",74936113.1378402,2668509.8428446,404959983.497805,544593845.47849
"913",2019-06-01,"桃園市",389579833.020468,4232007.84210526,1555262881.97368,2351115467.83626
"914",2019-06-01,"高雄市",424793474.002399,20503943.946737,1464222820.66699,2412228699.61612
"915",2019-06-01,"基隆市",57303892.1893242,12233.9650276098,18497755.121746,122339650.276098
"916",2019-06-01,"連江縣",1960029.08679525,9153.66765578635,667645.634643917,5721042.28486647
"917",2019-06-01,"雲林縣",110232229.333333,33510222.7777778,250272153.333333,468674444.444444
"918",2019-06-01,"新北市",645344175.72834,2528778.11805776,506767134.858775,1685852078.70517
"919",2019-06-01,"新竹市",72948379.876161,862273.993808049,677057539.93808,862273993.808049
"920",2019-06-01,"新竹縣",99074979.5926966,1588543.97659176,646119360.58427,836075777.153558
"921",2019-06-01,"嘉義市",43388621.6255461,626658.221551904,7639262.12939463,99469558.9764926
"922",2019-06-01,"嘉義縣",71170400.970602,23785166.5142324,86834367.6341577,231373215.118992
"923",2019-06-01,"彰化縣",192605215.302954,40792554.1992989,524056548.959439,946462974.461693
"924",2019-06-01,"澎湖縣",14054812.9359416,363710.50111494,4386794.00324346,37113316.4403
"925",2019-07-01,"台中市",535366607.767956,15968548.7403315,1743373312.47514,2801499779.00553
"926",2019-07-01,"台北市",496928215.541707,756359.536593161,68374902.1080217,1512719073.18632
"927",2019-07-01,"台東縣",33330463.3552072,2087908.81276596,11369381.9966405,84530721.1646137
"928",2019-07-01,"台南市",357915192.827869,33756549.9590164,1710331864.59016,2394081557.37705
"929",2019-07-01,"宜蘭縣",77340232.4052187,7166780.21105142,141017837.003837,304969370.683039
"930",2019-07-01,"花蓮縣",54327269.2311377,2452272.56946108,82811358.3071856,209595946.107784
"931",2019-07-01,"金門縣",11580067.6897617,253084.071491615,4258286.64474845,29428380.4060018
"932",2019-07-01,"南投縣",66259275.5510204,8538076.06705539,105905439.349854,237829416.909621
"933",2019-07-01,"屏東縣",158124938.633277,61251338.255658,108546675.389774,430740775.356245
"934",2019-07-01,"苗栗縣",98258924.3834653,2946565.05189094,431761981.072999,601339806.508355
"935",2019-07-01,"桃園市",364360454.085485,4176755.0367183,1660137281.35915,2456914727.48135
"936",2019-07-01,"高雄市",598903883.66426,20533847.4399175,1502919679.92934,2632544543.57916
"937",2019-07-01,"基隆市",56001094.2301548,12736.2051922117,20326983.4867698,127362051.922117
"938",2019-07-01,"連江縣",2573722.60439122,9833.37724550898,687025.290219561,6555584.83033932
"939",2019-07-01,"雲林縣",119474589.242054,34996098.4321516,261948036.913203,497810788.508557
"940",2019-07-01,"新北市",768725259.471943,2685168.07200778,555254397.747324,1917977194.29127
"941",2019-07-01,"新竹市",95160880.2841782,933865.360983103,716274731.87404,933865360.983103
"942",2019-07-01,"新竹縣",98538212.4151309,1834487.9970902,683128387.487876,873565712.900097
"943",2019-07-01,"嘉義市",49100132.3227025,616780.486781368,7930034.83004616,110139372.63953
"944",2019-07-01,"嘉義縣",83344777.0455647,24042245.2302472,91802226.5681047,250962893.843917
"945",2019-07-01,"彰化縣",208759670.632911,42755586.3892405,561844536.636076,1003652262.65823
"946",2019-07-01,"澎湖縣",18439519.454864,390110.374690849,4522558.64612531,45361671.4756801
"947",2019-08-01,"台中市",599340926.461538,16680313.6923077,1743955555.69231,2875916153.84615
"948",2019-08-01,"台北市",570775432.2003,795173.352187656,62977729.4932624,1590346704.37531
"949",2019-08-01,"台東縣",43414137.1836138,2528885.51036333,10769398.371129,96155342.599366
"950",2019-08-01,"台南市",384545461.370098,37892273.6887255,1723242820.85049,2444662818.62745
"951",2019-08-01,"宜蘭縣",97255550.7466285,7518589.72782999,140001325.96649,324077143.440948
"952",2019-08-01,"花蓮縣",70659444.0197245,2920917.37664371,78173559.7138385,222970792.110207
"953",2019-08-01,"金門縣",11485207.4612245,310563.623582766,3989330.91020408,28233056.6893424
"954",2019-08-01,"南投縣",89071659.6261165,9769321.97277754,105327170.777541,266921365.376436
"955",2019-08-01,"屏東縣",146745852.831749,63478063.1963621,107627601.205457,419273865.233568
"956",2019-08-01,"苗栗縣",101926585.923077,3230926.46765734,434712012.091783,609608767.482517
"957",2019-08-01,"桃園市",533247633.700906,5292780.48338369,1669872242.50755,2646390241.69184
"958",2019-08-01,"高雄市",485200366.311232,21305191.2023751,1516980340.25482,2536332285.99703
"959",2019-08-01,"基隆市",79425803.6579777,15362.8246920653,20555459.4379834,153628246.920653
"960",2019-08-01,"連江縣",2507025.47985075,12754.7932835821,767413.395895522,7085996.26865672
"961",2019-08-01,"雲林縣",124985062.995446,38652036.5270007,265694707.780091,507244573.845153
"962",2019-08-01,"新北市",910391309.873105,2896041.43108918,568658421.004582,2068601022.20656
"963",2019-08-01,"新竹市",101611423.726852,1039744.80092593,719976013.513889,945222546.296296
"964",2019-08-01,"新竹縣",135483112.926126,2008509.76036036,674128912.295496,912958981.981982
"965",2019-08-01,"嘉義市",52978622.840197,700954.890331244,8863687.64547896,113057240.376007
"966",2019-08-01,"嘉義縣",80374255.3651685,26692099.0168539,92615376.1235955,248298595.505618
"967",2019-08-01,"彰化縣",239233487.488479,48993350.3789043,550601865.322069,1042411710.18945
"968",2019-08-01,"澎湖縣",17492334.161221,437203.257093723,4548595.42476354,42038774.7205503
"969",2019-09-01,"台中市",654762601.695279,16619794.7038627,1659973633.09442,2865481845.49356
"970",2019-09-01,"台北市",664742176.931353,674009.811844211,72119049.8673306,1685024529.61053
"971",2019-09-01,"台東縣",40450586.1286676,2541208.01346801,10028695.9102934,90757429.0524291
"972",2019-09-01,"台南市",396186458.738889,38126730.3388889,1635423600.74762,2368119896.8254
"973",2019-09-01,"宜蘭縣",103173617.03271,7188325.77686916,131341445.642523,325263609.813084
"974",2019-09-01,"花蓮縣",70084599.5151515,2648032.72727273,75822003.7575758,220669393.939394
"975",2019-09-01,"金門縣",15932586.826641,340260.000480885,4216417.73791777,35078350.5650397
"976",2019-09-01,"南投縣",76879580.2804928,9307632.6936345,98646248.8632444,244294821.355236
"977",2019-09-01,"屏東縣",166863370.263579,61011331.8197895,105327585.734737,437043924.210526
"978",2019-09-01,"苗栗縣",127203700.970332,2907866.70506108,417742893.458988,618695043.630018
"979",2019-09-01,"桃園市",484405339.310059,5153248.29053254,1549655378.79586,2453927757.39645
"980",2019-09-01,"高雄市",649342275.892057,21592078.9226069,1444826061.56517,2633180356.41548
"981",2019-09-01,"基隆市",77380138.1749147,15004.8745733788,19881458.809727,150048745.733788
"982",2019-09-01,"連江縣",3398407.00415887,14888.1100020794,654293.255354544,7835847.36951549
"983",2019-09-01,"雲林縣",138854954.727273,38144152.3863636,251649005.340909,512002045.454545
"984",2019-09-01,"新北市",1043496771.47628,3115580.03853015,555240871.152337,2225414313.23582
"985",2019-09-01,"新竹市",126063735.561497,1015898.23529412,675572326.470588,923543850.26738
"986",2019-09-01,"新竹縣",130928865.506849,2128232.53424658,625019330.657534,851293013.69863
"987",2019-09-01,"嘉義市",55219457.4274301,656258.407456724,8496202.59653795,117189001.331558
"988",2019-09-01,"嘉義縣",94583957.1401966,26749444.2214175,88143314.2596999,259703341.95551
"989",2019-09-01,"彰化縣",254805494.52449,47482389.1326531,501414029.240816,999629244.897959
"990",2019-09-01,"澎湖縣",21810293.0698489,448528.060871469,4519782.76724327,49288797.8979637
"991",2019-10-01,"台中市",585534760.776831,16202774.8688245,1699894570.28961,2793581873.93526
"992",2019-10-01,"台北市",543061287.724662,1453201.1980858,58418688.163049,1453201198.0858
"993",2019-10-01,"台東縣",41444382.2395367,2445868.3769413,12075911.0271124,90253445.6435904
"994",2019-10-01,"台南市",379244396.364677,37876494.7064595,1686942362.33769,2397246500.40883
"995",2019-10-01,"宜蘭縣",91141434.6999133,6223848.80529055,136196028.002602,303602380.74588
"996",2019-10-01,"花蓮縣",67675734.3397332,2270574.4978848,75685816.5961601,210238379.433778
"997",2019-10-01,"金門縣",12905387.0140567,351147.251787916,3996113.76621455,29020434.0320592
"998",2019-10-01,"南投縣",90320978.0852916,10103254.356832,103254201.59443,264483098.346388
"999",2019-10-01,"屏東縣",142689927.47412,63285244.4906832,105927738.666667,411210165.63147
"1000",2019-10-01,"苗栗縣",96670616.0757156,2862151.17082179,421320334.594645,584112483.841182
"1001",2019-10-01,"桃園市",514057880.066582,4978768.81420418,1577771837.22131,2489384407.10209
"1002",2019-10-01,"高雄市",478864185.324,22155651.056,1513130259.62,2517687620
"1003",2019-10-01,"基隆市",79556975.9676425,14746.4274268105,20040394.8730354,147464274.268105
"1004",2019-10-01,"連江縣",2539548.9113138,11860.8926838735,642465.02037648,6589384.82437415
"1005",2019-10-01,"雲林縣",126789477.76032,36468881.7896139,262445702.878828,500946178.428762
"1006",2019-10-01,"新北市",879969450.640556,2731612.48535871,535396047.130307,1951151775.25622
"1007",2019-10-01,"新竹市",95361425.7750592,981268.179163378,682695034.103394,892061981.057616
"1008",2019-10-01,"新竹縣",129983534.287809,1620529.62694775,628253749.057745,852910329.972502
"1009",2019-10-01,"嘉義市",51192269.8147732,752346.457341715,8526593.18320611,109035718.455321
"1010",2019-10-01,"嘉義縣",80778122.1645111,25908581.5043973,90277121.4154164,244190212.105535
"1011",2019-10-01,"彰化縣",237699929.39604,44399986.8118812,525899843.792079,999999702.970297
"1012",2019-10-01,"澎湖縣",17419836.2110912,434076.030411449,4571997.06797853,40567853.3094812
"1013",2019-11-01,"台中市",522338597.044357,14713763.2970241,1622455149.27007,2627457731.61145
"1014",2019-11-01,"台北市",445824548.801455,1282948.34187469,59657097.8971731,1282948341.87469
"1015",2019-11-01,"台東縣",32496088.1101737,2606761.44565757,10803834.3101737,76895617.866005
"1016",2019-11-01,"台南市",339342874.390666,37505135.6871219,1609127528.1331,2245816508.21089
"1017",2019-11-01,"宜蘭縣",70885176.9841011,5231068.70403587,135000735.645332,279736294.333469
"1018",2019-11-01,"花蓮縣",52153590.2834034,2174713.77224199,82263490.9663539,197701252.021999
"1019",2019-11-01,"金門縣",12047886.8481013,321943.071729958,3544149.16033755,27753713.0801688
"1020",2019-11-01,"南投縣",68593270.1643489,9168864.73240624,98363211.3232196,230953771.597134
"1021",2019-11-01,"屏東縣",149498054.265306,63072061.3979592,101885637.642857,411160765.306122
"1022",2019-11-01,"苗栗縣",91217344.7940896,2667512.94375596,425236356.881792,579894118.207817
"1023",2019-11-01,"桃園市",337894790.952077,4179688.16932907,1513707068.0607,2199835878.59425
"1024",2019-11-01,"高雄市",568917477.23933,21598028.3900594,1480354275.29984,2540944516.47758
"1025",2019-11-01,"基隆市",52973496.4229333,11448.7781333333,18569918.1322667,114487781.333333
"1026",2019-11-01,"連江縣",2460474.191127,9447.46509671993,626485.02922624,5904665.68544996
"1027",2019-11-01,"雲林縣",119969956.23959,33452243.1678411,249245458.01089,477207463.164638
"1028",2019-11-01,"新北市",687270340.206434,2561892.42124665,508621042.031501,1707928280.8311
"1029",2019-11-01,"新竹市",85332823.5411471,828474.014962593,642647293.406484,828474014.962593
"1030",2019-11-01,"新竹縣",93004171.0931174,1905823.17813765,592101144.983806,762329271.255061
"1031",2019-11-01,"嘉義市",45804146.1420221,626900.013422819,7977808.23533232,101112905.390777
"1032",2019-11-01,"嘉義縣",82906121.8675146,24015688.1605723,89290957.390567,241849830.418654
"1033",2019-11-01,"彰化縣",208725588.432106,41483509.9659153,514152602.122595,934313287.520616
"1034",2019-11-01,"澎湖縣",16387764.4637405,374531.937659033,4295164.13613232,39843823.1552163
"1035",2019-12-01,"台中市",428942130.166562,13292604.7489042,1706054694.11897,2556270144.02004
"1036",2019-12-01,"台北市",357130135.546389,1208376.34297455,45149334.2693219,1098523948.15868
"1037",2019-12-01,"台東縣",32014963.3755492,2517038.49987077,10598056.8415611,73597616.9552856
"1038",2019-12-01,"台南市",288272220.225776,32395055.8795861,1635731436.4064,2188855126.99906
"1039",2019-12-01,"宜蘭縣",64553237.1781881,4493088.07728639,125654158.093602,253846784.02748
"1040",2019-12-01,"花蓮縣",48859093.7415929,2162424.00530973,88737309.4070797,194812973.451327
"1041",2019-12-01,"金門縣",8083808.03355408,243933.85607064,2609292.47682119,19994578.3664459
"1042",2019-12-01,"南投縣",74038494.0252212,8373816.47787611,97624743.7712389,232606013.274336
"1043",2019-12-01,"屏東縣",116134147.394558,59587533.2329932,101146760.542517,362014175.170068
"1044",2019-12-01,"苗栗縣",66492238.9840954,2452801.11729622,410630900.093439,533217634.194831
"1045",2019-12-01,"桃園市",348524182.208955,3960502.07055631,1523473129.80733,2200278928.08684
"1046",2019-12-01,"高雄市",371147443.51974,19834046.4288805,1467263480.64684,2279775451.59546
"1047",2019-12-01,"基隆市",52221207.5851393,10963.9318885449,18452297.3684211,109639318.885449
"1048",2019-12-01,"連江縣",1763634.8831936,7150.56135670732,656319.381669207,5107543.82621951
"1049",2019-12-01,"雲林縣",96768375.64,29364495.88,244761964.92,433744400
"1050",2019-12-01,"新北市",568911987.943468,2240987.34746639,489282237.530162,1493991564.97759
"1051",2019-12-01,"新竹市",62592358.1020591,726878.997314235,654110333.249776,807643330.34915
"1052",2019-12-01,"新竹縣",87927308.9350105,1519918.90985325,598088091.027254,759959454.926625
"1053",2019-12-01,"嘉義市",38096113.7028509,576314.957017544,7441243.12149123,84752199.5614035
"1054",2019-12-01,"嘉義縣",62653266.4899364,19976100.0217161,87408538.3951271,209612801.90678
"1055",2019-12-01,"彰化縣",174450985.338387,35780253.1153221,515342451.586356,890056047.644829
"1056",2019-12-01,"澎湖縣",12484275.4869489,342888.964685238,4130253.438254,31171724.0622944
"1057",2020-01-01,"台中市",393283792.046597,12024864.1453096,1567947971.88841,2357816499.08032
"1058",2020-01-01,"台北市",350836486.525269,1170874.19653457,48963830.0369004,1064431087.7587
"1059",2020-01-01,"台東縣",26876281.2555012,2242367.23838631,8853816.77506112,64251210.2689487
"1060",2020-01-01,"台南市",252800080.637255,29066891.8627451,1556306893.18627,2046964215.68627
"1061",2020-01-01,"宜蘭縣",59500500.7065868,4121661.74850299,115981644.550898,239631497.005988
"1062",2020-01-01,"花蓮縣",42173354.6408946,1866077.63897764,72505598.4453674,169643421.72524
"1063",2020-01-01,"金門縣",9137855.28577827,206386.222172452,2314474.06293393,21059818.5890258
"1064",2020-01-01,"南投縣",57074165.8754765,7173255.82041508,84656114.2066921,194925429.902584
"1065",2020-01-01,"屏東縣",114735139.545571,57197541.4094994,88686794.2901155,340056726.572529
"1066",2020-01-01,"苗栗縣",69832097.6125244,2006669.47162427,378558195.821918,501667367.906067
"1067",2020-01-01,"桃園市",287762890.180858,3550193.2990099,1382208591.08119,1972329610.56106
"1068",2020-01-01,"高雄市",408742957.709049,18882147.5028637,1406164631.68385,2221429117.98396
"1069",2020-01-01,"基隆市",43121272.0063442,9582.50489029871,16433995.8868623,95825048.902987
"1070",2020-01-01,"連江縣",2200685.79945799,5460.75880758808,635632.325203252,5460758.80758808
"1071",2020-01-01,"雲林縣",86939327.3055556,25563297.3492064,228662890.911376,401938637.566138
"1072",2020-01-01,"新北市",541231939.082617,2258662.23925975,441144968.60542,1411663899.53734
"1073",2020-01-01,"新竹市",66849839.5550146,715396.618305745,645764680.790652,794885131.450828
"1074",2020-01-01,"新竹縣",74717569.1525424,1579045.64971751,578002482.59887,717748022.59887
"1075",2020-01-01,"嘉義市",34429749.0784606,438396.077397406,6599426.66510738,78285013.8209653
"1076",2020-01-01,"嘉義縣",62656414.6549797,17162491.9583333,73007185.8582317,190271529.471545
"1077",2020-01-01,"彰化縣",157655193.593238,32023711.1986265,454530094.432118,794633032.223983
"1078",2020-01-01,"澎湖縣",12682228.4880202,309402.081757041,4080850.61517444,32568640.1849517
"1079",2020-02-01,"台中市",435431820.950799,12357831.3124601,1596098722.65048,2423104178.91374
"1080",2020-02-01,"台北市",374811696.071761,1050481.21096346,42229344.6807309,1050481210.96346
"1081",2020-02-01,"台東縣",32877226.9471728,2546267.08149721,9664240.96840988,72337132.9970799
"1082",2020-02-01,"台南市",284806427.266732,32226443.6437008,1562982516.71949,2092626210.62992
"1083",2020-02-01,"宜蘭縣",70968792.0135501,5124661.1300813,125398904.925474,258821269.196025
"1084",2020-02-01,"花蓮縣",52662829.8763264,2096690.85949506,82526507.7939993,188891068.422978
"1085",2020-02-01,"金門縣",9083966.88241058,248875.80499755,2356419.32827046,19752048.0156786
"1086",2020-02-01,"南投縣",77699442.8443032,8317635.58965048,91175830.561961,227257802.995915
"1087",2020-02-01,"屏東縣",112437966.655658,67073231.1325407,94235410.7939234,354135328.049317
"1088",2020-02-01,"苗栗縣",69614369.3106893,2276632.71728272,383384949.59041,505918381.618382
"1089",2020-02-01,"桃園市",394742397.567511,3842814.03797468,1432729167.15823,2134896687.76371
"1090",2020-02-01,"高雄市",346766906.671642,21208316.4862227,1437574029.8651,2186424380.02296
"1091",2020-02-01,"基隆市",58431507.6670777,11185.204377312,17113362.6972873,111852043.77312
"1092",2020-02-01,"連江縣",2035570.79097154,5442.70264965653,628632.156035329,5442702.64965653
"1093",2020-02-01,"雲林縣",96069895.480226,30951214.1525424,231528448.107345,417695197.740113
"1094",2020-02-01,"新北市",611404008.060345,2204051.93965517,446687859.770115,1469367959.77012
"1095",2020-02-01,"新竹市",67465431.1028037,766652.626168224,616388711.439252,766652626.168224
"1096",2020-02-01,"新竹縣",95220598.3952739,1539363.02255639,568098258.324382,733030010.741139
"1097",2020-02-01,"嘉義市",38826309.5391324,617074.213908653,6985280.10144595,82276561.854487
"1098",2020-02-01,"嘉義縣",63687558.4634414,21068814.5876855,79243600.4425508,200464458.493678
"1099",2020-02-01,"彰化縣",177376401.239756,35237533.0370986,483221206.05814,849097181.616833
"1100",2020-02-01,"澎湖縣",12505082.9277689,372974.317817014,3947560.17977528,29837945.4253612
"1101",2020-03-01,"台中市",444814118.220472,12915624.8031496,1731726973.6063,2583124960.62992
"1102",2020-03-01,"台北市",395801937.19335,1122523.92851205,50401324.3901912,1122523928.51205
"1103",2020-03-01,"台東縣",29846132.4403741,2350965.45440374,10586300.0639127,69555190.9586906
"1104",2020-03-01,"台南市",285017737.791367,28748834.0719424,1713700031.00719,2246002661.8705
"1105",2020-03-01,"宜蘭縣",67473093.8375725,4640442.02677376,134812841.639893,266692070.504239
"1106",2020-03-01,"花蓮縣",48091974.1431065,1934950.52216405,84010667.3312391,187859273.99651
"1107",2020-03-01,"金門縣",10887825.2588609,207539.191151308,2380999.07210951,22806504.5221217
"1108",2020-03-01,"南投縣",65205730.7247191,7459518.24719101,97862807.7022472,216846460.674157
"1109",2020-03-01,"屏東縣",127129940.67471,57358539.2493298,103119389.361037,370533199.285076
"1110",2020-03-01,"苗栗縣",81215981.3865364,2267019.71769815,431017123.827362,566754929.424538
"1111",2020-03-01,"桃園市",339015939.301955,3524532.18247647,1556080958.56336,2202832614.04779
"1112",2020-03-01,"高雄市",445071041.682692,20076574.1628606,1551217712.1256,2418864356.97115
"1113",2020-03-01,"基隆市",50321039.015208,10444.3833572453,17713674.1738881,104443833.572453
"1114",2020-03-01,"連江縣",2511513.32511556,4614.63174114022,631627.719568567,5768289.67642527
"1115",2020-03-01,"雲林縣",105534968.698233,28354683.8650177,250667947.722968,447941293.286219
"1116",2020-03-01,"新北市",621160438.945493,2152536.17456359,482629360.853937,1537525838.97399
"1117",2020-03-01,"新竹市",77136837.2424242,748094.326704546,665471464.399621,831215918.560606
"1118",2020-03-01,"新竹縣",87990727.8660287,1608185.62679426,612182661.933014,765802679.425837
"1119",2020-03-01,"嘉義市",38980151.846342,457493.631754503,7184344.43940405,84721042.9175006
"1120",2020-03-01,"嘉義縣",73519544.2213614,19210368.4216934,86326456.5024903,218547991.145545
"1121",2020-03-01,"彰化縣",185384800.771077,33471016.0275176,521166033.559133,892560427.400468
"1122",2020-03-01,"澎湖縣",14279962.6682594,314876.024118316,4180481.68191126,33497449.374289
"1123",2020-04-01,"台中市",417617840.562304,13273315.7094552,1634584249.40513,2458021427.67689
"1124",2020-04-01,"台北市",357941581.608837,1149929.14652372,42756456.4480182,1045390133.20338
"1125",2020-04-01,"台東縣",31513146.0501592,2408194.29458599,10480632.5660828,71248351.910828
"1126",2020-04-01,"台南市",273354545.510204,32249693.5714286,1662285225.78717,2193856705.53936
"1127",2020-04-01,"宜蘭縣",66339171.9598765,5330607.99382716,117420089.845679,244523302.469136
"1128",2020-04-01,"花蓮縣",50057337.5694842,2045837.94340974,83184896.9283668,187691554.441261
"1129",2020-04-01,"金門縣",8491398.61335551,295739.582937262,2408441.30941065,19329384.5057034
"1130",2020-04-01,"南投縣",72271812.2409315,8064289.54052844,89868617.9502911,219138302.731751
"1131",2020-04-01,"屏東縣",110475348.594123,63164720.9501704,101451817.029813,359503249.574106
"1132",2020-04-01,"苗栗縣",66834907.5619835,2522071.98347107,405212898.677686,525431663.223141
"1133",2020-04-01,"桃園市",372933446.218511,3822780.20041754,1441825265.59081,2123766778.00974
"1134",2020-04-01,"高雄市",340126658.062432,20627325.3406353,1471714821.04272,2242100580.50383
"1135",2020-04-01,"基隆市",54301566.3060678,10840.7998215348,17648822.1094587,108407998.215348
"1136",2020-04-01,"連江縣",2001133.03256365,5349.19281626209,632274.590882179,5349192.81626209
"1137",2020-04-01,"雲林縣",100121126.524138,31362728.9496552,234343337.595172,427868062.068966
"1138",2020-04-01,"新北市",583269530.85592,2198252.00071327,469106976.952211,1465501333.80884
"1139",2020-04-01,"新竹市",63726617.6203008,800585.648496241,650876132.227444,800585648.496241
"1140",2020-04-01,"新竹縣",91325856.6071817,1564309.12622416,583561794.992383,744909107.725789
"1141",2020-04-01,"嘉義市",36615293.4625,559137.65,7548358.275,82226125
"1142",2020-04-01,"嘉義縣",62748773.6764706,20974764.9072398,96887616.9773756,219401306.561086
"1143",2020-04-01,"彰化縣",174205454.943579,37618279.4008598,473047759.535196,841572246.104245
"1144",2020-04-01,"澎湖縣",12102439.2949988,362751.383268034,4095580.13367135,29254143.8119382
"1145",2020-05-01,"台中市",444583390.355009,14537506.8189807,1733135131.1283,2643183057.99649
"1146",2020-05-01,"台北市",398162443.386512,1468782.45331637,54834544.923811,1223985377.76364
"1147",2020-05-01,"台東縣",29273159.2391767,2324401.84528034,9690967.69339957,71520056.7778566
"1148",2020-05-01,"台南市",290471496.697417,33830013.6715867,1756127675.21402,2333104391.14391
"1149",2020-05-01,"宜蘭縣",64436697.6026381,5914349.02555647,134220614.872218,270061599.340478
"1150",2020-05-01,"花蓮縣",46688352.3756146,2068100.8574238,86840725.626352,195103854.473943
"1151",2020-05-01,"金門縣",9999088.78311258,269066.389072848,3723297.05960265,24240215.2317881
"1152",2020-05-01,"南投縣",61527040.4829374,8901506.7412527,96828370.3956803,217640751.61987
"1153",2020-05-01,"屏東縣",134934030.348593,64275198.9626207,104771367.148257,398977026.459471
"1154",2020-05-01,"苗栗縣",78746595.6035503,2607503.16568047,439335311.159763,579445147.928994
"1155",2020-05-01,"桃園市",320977236.202771,3864608.86397985,1481218697.3665,2147004924.43325
"1156",2020-05-01,"高雄市",478156896.884758,20800069.7211896,1487327338.41636,2447067026.02231
"1157",2020-05-01,"基隆市",47554088.7918187,10824.9689942678,19127720.2128713,108249689.942678
"1158",2020-05-01,"連江縣",2431316.92992545,5905.5548455804,695674.360809372,5905554.8455804
"1159",2020-05-01,"雲林縣",109138711.799357,33742928.0720257,243241703.717042,457221247.588424
"1160",2020-05-01,"新北市",612928696.42998,2236966.04536489,496446678.782051,1597832889.54635
"1161",2020-05-01,"新竹市",75782082.208224,795844.503937008,706533065.161855,884271671.04112
"1162",2020-05-01,"新竹縣",83757770.5363735,1907197.81107492,635812070.267101,794665754.614549
"1163",2020-05-01,"嘉義市",39733511.3955998,568420.308426733,7985839.41511,93183657.1191366
"1164",2020-05-01,"嘉義縣",72685090.7974117,23471700.1513191,85238137.3967148,226999034.345446
"1165",2020-05-01,"彰化縣",183146766.154655,38707614.4071541,479385577.982115,865942156.7596
"1166",2020-05-01,"澎湖縣",14204765.1955403,359749.569897084,4438098.65437393,35618769.296741
"1167",2020-06-01,"台中市",531277198.907439,15407313.8989211,1720116544.5724,2751306053.37876
"1168",2020-06-01,"台北市",462514258.393117,1486315.17450315,50804955.0557441,1351195613.18468
"1169",2020-06-01,"台東縣",38384702.4203617,2552059.32251672,10649440.766163,86510485.5090414
"1170",2020-06-01,"台南市",360465570.137511,37584087.8816362,1762059185.10009,2440525187.11923
"1171",2020-06-01,"宜蘭縣",79553321.6681932,6845489.04870941,134899828.870525,291297406.32806
"1172",2020-06-01,"花蓮縣",59356068.3034571,2261183.55441741,82344767.7733675,209368847.631242
"1173",2020-06-01,"金門縣",8982992.69351935,269369.526552655,4110290.3649865,24050850.5850585
"1174",2020-06-01,"南投縣",86469877.5236472,8667027.12143162,96564709.691095,250492113.336174
"1175",2020-06-01,"屏東縣",149521837.546362,65703467.7272349,105480245.747193,422258790.02079
"1176",2020-06-01,"苗栗縣",84491906.0655738,3146279.50819672,421601454.098361,572050819.672131
"1177",2020-06-01,"桃園市",445426929.913751,4661715.64535585,1494312950.11882,2330857822.67793
"1178",2020-06-01,"高雄市",456288248.260139,20850578.8259149,1456873583.31306,2424485909.99011
"1179",2020-06-01,"基隆市",63912370.6178681,13056.6640690231,19728619.4082939,130566640.690231
"1180",2020-06-01,"連江縣",1961685.17681371,8823.17170980678,684678.124681006,5882114.47320452
"1181",2020-06-01,"雲林縣",127315280.305369,38266785.5738255,243992875.56443,481343214.765101
"1182",2020-06-01,"新北市",728444953.342167,2286835.15900704,503983286.965783,1759103968.46696
"1183",2020-06-01,"新竹市",82424005.2597403,895913.100649351,702216688.288961,895913100.649351
"1184",2020-06-01,"新竹縣",111617383.111111,2014148.26666667,638820691.911111,839228444.444445
"1185",2020-06-01,"嘉義市",48182714.7894621,648573.234248079,8138548.0039517,104608586.169045
"1186",2020-06-01,"嘉義縣",80399772.1222393,25804062.3143297,87820548.2126348,240934288.649204
"1187",2020-06-01,"彰化縣",215438778.918149,45115633.7544484,486597691.071174,930219252.669039
