"total.price.NTD.1","The.villages.and.towns.urban.district","land.sector.position.building.sector.house.number.plate","day","busfar","convifar","all_post_office","all.police.station.far","schoolfar","hospital.far","materials","guard"
93764.3433217494,"·s²ø°Ï","·s¥_¥«·s²ø°Ï«C¤s¸ô¤@¬q¢µ¢³¤§¢°¸¹¤Q¤G¼Ó",6138,10800,12400,4400,3400,13200,10900,3,1
77705.6797244252,"·s©±°Ï","·s¥_¥«·s©±°Ï¹FÆ[¸ô¢³¢°¤§¢µ¸¹",8537,8100,10300,13400,8500,4100,10000,3,1
68587.1056241427,"·s©±°Ï","·s¥_¥«·s©±°ÏÀA¨q¸ô¢´¢¶«Ñ¢°¸¹¥|¼Ó",14822,8100,4200,13300,8500,3000,9700,3,1
167032.595845296,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°ÏªF¶Õµó¢±¢¯¢°«Ñ¢°¢µ¢²§Ë¢·¢·¸¹¤G¼Ó",1599,7300,7200,13200,8200,6800,8200,3,1
184508.268059182,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°ÏªF¶Õµó¢±¢¯¢°«Ñ¢°¢µ¢²§Ë¢³¢°¸¹¤G¼Ó",1627,7300,7200,13200,7200,6800,8200,3,1
99469.4960212202,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w®õ¸ô¢²¢·¸¹¤G¼Ó",2506,7700,8900,12900,8000,8300,8800,3,1
123659.305993691,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°ÏªF¶Õµó¢¶¢µ«Ñ¢´¢°§Ë¢°¢·¸¹¢±¼Ó",7664,7000,6800,12900,6800,6400,7900,3,1
88361.5248674577,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°ÏªF¶Õµó¢±¢¯¢°«Ñ¢´¸¹¤­¼Ó",5287,6900,6700,12800,6700,6300,7800,3,1
63847.9001135074,"¤­ªÑ°Ï","·s¥_¥«¤­ªÑ°Ï¤»¦Xµó¢³¢²¸¹¤­¼Ó",5066,500,500,12200,950,1000,900,3,1
25817.5559380379,"·s©±°Ï","·s¥_¥«·s©±°ÏªQªL¸ô¢´¢²¡Ð¢°¸¹¥|¼Ó",13734,8800,12700,12100,10100,8200,11900,3,1
69195.6011367849,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w²»¸ô¢°¢¯¢µ«Ñ¢±¢³¢µ¸¹¤G¼Ó",8819,9500,11100,12100,10200,4700,11100,3,1
74192.443784956,"¤­ªÑ°Ï","·s¥_¥«¤­ªÑ°Ï¤»¦Xµó¢°¢µ¸¹¥|¼Ó",5063,450,1300,12100,900,1000,850,3,1
69139.7420555777,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w²»¸ô¢°¢°¢¯«Ñ¢³¢´¸¹¤Q¤C¼Ó",9676,9400,10800,12000,9800,10000,10900,3,1
125526.157546603,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï©y¿³µó¢¸«Ñ¢°¢³¸¹¢²¼Ó",10520,6100,6200,12000,6900,5500,7000,3,1
90611.4123141339,"·s©±°Ï","·s¥_¥«·s©±°Ïª´ºÀ¸ô¢´¢²«Ñ¢°¢´¸¹¤T¼Ó",11777,6700,8900,11900,7100,7300,8800,3,1
51664.7531572905,"·s©±°Ï","·s¥_¥«·s©±°ÏªQªL¸ô¢²¢¯¡Ð¢±¸¹¤»¼Ó",14831,8500,11800,11700,9700,1900,11600,3,1
87672.688629118,"·s©±°Ï","·s¥_¥«·s©±°Ï´I¶Qµó¢±¢²«Ñ¢°¢³¸¹¥|¼Ó",13854,6300,8500,11500,6700,1100,8400,3,0
89590.6329001641,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w²»¸ô¢°¢¯¢·«Ñ¢¸¸¹¤»¼Ó",3637,8900,600,11500,9300,3800,10400,3,1
97236.9819341127,"·s©±°Ï","·s¥_¥«·s©±°Ï´I¶Qµó¢±¢²«Ñ¢°¢´¸¹",13870,6300,8500,11500,6700,1100,8400,3,0
116402.116402116,"·s©±°Ï","·s¥_¥«·s©±°Ï¹´«H¸ô¢°¢²¢±«Ñ¢·¸¹",13210,6100,8200,11300,6500,950,7900,3,1
73135.7552581262,"·s©±°Ï","·s¥_¥«·s©±°Ï´I¶Qµó¢µ«Ñ¢´¸¹¥|¼Ó",12993,6000,8200,11200,6300,6600,8100,3,0
64095.6587310137,"·s©±°Ï","·s¥_¥«·s©±°Ï¾¤©ú¸ô¢µ¢²«Ñ¢±¢±¸¹¤T¼Ó",11733,5700,7900,11000,6100,6400,7900,3,1
128642.348370386,"·s©±°Ï","·s¥_¥«·s©±°Ï©}¤Ø¸ô¢°¢µ¢¸¸¹",27,7100,11000,10400,8400,12400,10200,3,1
88986.1415025529,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w²»¸ô¢µ¢¸«Ñ¢´¢¸¸¹",6068,7700,450,10200,8100,8300,9200,3,1
91078.0669144982,"·s©±°Ï","·s¥_¥«·s©±°Ïªá¶é¤­¸ô¤@¬q¢±¢±¸¹¦a¤U¤@¼h",9447,6400,10300,9700,7700,3800,9500,3,1
89756.5353977336,"·s©±°Ï","·s¥_¥«·s©±°Ïªá¶é¤­¸ô¤@¬q¢°¢·¸¹¤G¼Ó",9842,6400,10300,9600,7600,5800,9500,3,1
108576.551449348,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ïª÷ªùµó¢²¢°¢¶«Ñ¢°¸¹¤»¼Ó¤§¤@",9955,7000,8900,9600,6700,7300,8500,3,1
159423.578804039,"¾ðªL°Ï","·s¥_¥«¾ðªL°Ï¾Ç¦¨¸ô¢´¢³¢¶¸¹¤Q¼Ó",4373,9000,9700,9400,9200,8400,8400,3,1
84898.2785602504,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w¼wµó¢°¢³¢·«Ñ¢²¢°¸¹¤T¼Ó",12837,4100,6100,9300,4500,4700,6100,3,0
95516.5692007797,"·s©±°Ï","·s¥_¥«·s©±°Ïªá¶é¤G¸ô¤@¬q¢°¢°¡Ð¢±¢¯¢°¸¹",16752,6000,9900,9200,7200,11300,9100,3,1
163946.371320315,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w±d¸ô¤G¬q¢°¢´¢¸«Ñ¢²¢²¸¹¥|¼Ó",8235,3700,6000,8900,4100,1500,6000,3,1
145854.657113613,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w±d¸ô¤G¬q¢°¢³¢¸¤§¢¶¸¹¥|¼Ó",4830,3600,5700,8800,4000,4200,5800,3,1
93551.8519801809,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï°ê¿³µó¢°¢µ«Ñ¢±¢±¸¹¢°¢°¼Ó¡B°ê¿³µó¢°¢µ«Ñ¢±¢³¸¹¢°¢°¼Ó",9462,7000,6800,8400,6800,6400,7800,3,1
140520.896426408,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w±d¸ô¤G¬q¢¸¢°«Ñ¢°¤§¢²¸¹¤Q¼Ó",635,3200,5400,8400,3600,3900,5500,3,1
71574.3638590284,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤@¬q¢°¢¸¢·¸¹¤Q¤­¼Ó¤§¢³",6092,8700,6200,8200,8300,7600,7900,3,1
85929.1084854995,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤@¬q¢±¢¯¢¯¸¹¤Q¥|¼Ó¤§¢µ",6102,8700,6200,8200,8300,7600,7800,3,1
93587.5216637782,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤@¬q¢±¢¯¢·¸¹¤»¼Ó¤§¢·",5553,8700,6100,8100,8300,7500,7800,3,1
94060.2682459502,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤@¬q¢±¢¯¢·¸¹¤»¼Ó¤§¢¸",5553,8700,6100,8100,8300,7500,7800,3,1
94559.585492228,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤@¬q¢±¢¯¢·¸¹¤K¼Ó¤§¢´",5536,8700,6100,8100,8300,7500,7800,3,1
39333.8934229477,"ª÷¤s°Ï","·s¥_¥«ª÷¤s°Ï¤s«°¸ô¢¸¢¸¸¹¢²¼Ó",8005,7100,7200,8000,7700,4000,6300,3,1
89827.0828654839,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¦Û±j¸ô¢·¢¯«Ñ¢°¢¸¸¹¤Q¤K¼Ó",10707,6800,6600,8000,7500,7300,1700,3,1
148484.040188495,"·s©±°Ï","·s¥_¥«·s©±°Ï¥ÝÂ×¤G¸ô¢²¢·¸¹¤G¼Ó",8785,6400,9100,8000,6800,7000,8200,3,1
36782.1547223541,"ª÷¤s°Ï","·s¥_¥«ª÷¤s°Ï¤s«°¸ô¢°¢¯«Ñ¢±¢·§Ë¢°¸¹",9238,6900,7000,7800,7500,3800,6100,3,1
53988.7187751813,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs§Î¤Gµó¢²¢¸¸¹¤­¼Ó",10655,8300,5800,7800,7900,7200,7500,3,1
92092.0920920921,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï·Ë±X¤Gµó¢¶¢µ¸¹¤G¼Ó¤§¤­",13443,5200,6900,7800,4900,5500,7100,3,1
139085.384078908,"¾ðªL°Ï","·s¥_¥«¾ðªL°Ï¾Ç¶Ô¸ô¢²¢·¢·¸¹¤G¤Q¤C¼Ó",5043,8300,8300,7800,7600,6800,6800,3,1
48833.4237655996,"·çªÚ°Ï","·s¥_¥«·çªÚ°Ï¤j®H¸ô¢°¢µ¢¯¤§¢°¸¹¥|¼Ó",9625,6700,9500,7700,6900,8400,6600,3,0
114970.05988024,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤@¬q¢²¢·¢·¤§¢°¢´¸¹¤­¼Ó",539,8300,5700,7700,7900,7100,7400,3,1
126347.305389222,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤@¬q¢²¢·¢·¤§¢°¢²¸¹¤Q¤­¼Ó",544,8300,5700,7700,7900,7100,7400,3,1
37244.76382438,"¤T®l°Ï","·s¥_¥«¤T®l°Ïµµ·s¸ô¢´¢¶¸¹¤T¼Ó",9626,7200,7100,7600,7300,8400,10600,3,1
95902.3539668701,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï¤jÆ[¸ô¤T¬q¢±¢°¢±«Ñ¢²¢±¸¹¤»¼Ó",11421,4900,6600,7500,4600,6300,6800,3,0
139863.975427819,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ïª÷ªùµó¢·¢´¸¹¤­¼Ó",4004,4800,6500,7400,4500,5100,6600,3,1
69573.7727959521,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï¤j¦P¸ô¤@¬q¢°¢°¢°«Ñ¢°¢·¸¹¤K¼Ó",3229,5900,6900,7300,5400,4800,8000,3,1
71818.7889502762,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï´ò«eµó¢°¢°¢¯«Ñ¢¸¢¶§Ë¢°¢°¤§¢±¸¹¢´¼Ó",8275,5500,5700,7200,5200,4800,6300,3,1
74690.5676483141,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤G¬q¢²¢µ¸¹¤Q¤K¼Ó¤§¢´",3204,7600,6100,7100,7200,6500,6700,3,1
106546.460403647,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤G¬q¢²¢µ¸¹¤Q¼Ó¤§¢²",3190,7600,6100,7100,7200,6500,6700,3,1
55563.2726767607,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï±d¹çµó¢°¢µ¢¸«Ñ¢±¢¶¸¹¢±¼Ó",9745,5300,5500,7000,5100,4600,6100,3,1
165975.10373444,"·s©±°Ï","·s¥_¥«·s©±°Ï³»«°¤»µó¢·¸¹¤G¼Ó¤§¢°",5522,3600,6300,6900,4000,6200,5400,3,1
90909.0909090909,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¦Û¥ß¸ô¢°«Ñ¢°¸¹¤»¼Ó",9021,7600,5600,6800,7500,6300,1700,3,1
135805.481011629,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¤¤¥¡¸ô¥|¬q¢±¢´¢¶¸¹¤Q¤G¼Ó",2514,4400,6200,6800,3900,3700,4400,3,1
91387.4273054556,"¤K¨½°Ï","·s¥_¥«¤K¨½°ÏÀs¦Ì¸ô¤G¬q¢²¢·¸¹¤E¼Ó",3177,7200,4700,6700,6800,6100,6400,3,1
109452.736318408,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w¼wµó¢¶¢°«Ñ¢·¸¹¥|¼Ó¤§¤@",11084,3500,5700,6700,3900,1700,5700,3,1
84199.3841416474,"·s©±°Ï","·s¥_¥«·s©±°Ï¥_©y¸ô¤G¬q¢´¢¶¢¸«Ñ¢°¢¸¸¹",15951,3600,7300,6600,4800,8900,6500,3,1
69997.7988113581,"¾ðªL°Ï","·s¥_¥«¾ðªL°Ï¬a¶éµó¤@¬q¢²¢²«Ñ¢µ¢´¸¹¤T¼Ó",8245,5700,7400,6400,6200,5800,5400,3,1
76681.9313349238,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï·s»O¤­¸ô¤@¬q¢¶¢´¸¹¢°¢¶¼Ó¤§¢´",10360,3700,3500,6400,3500,3100,5500,2,1
90826.5213442325,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï±d¹çµó¢²¢¯¢¶«Ñ¢°§Ë¢·¸¹¢°¢²¼Ó",10674,4700,4900,6400,4200,4000,5500,3,1
133148.404993065,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¥ÁÅv¸ô¢±¢±¢°¸¹¤E¼Ó",5442,5400,6100,6400,6400,5800,1200,1,1
53696.5490144719,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°ÏºÖ¼w¤G¸ô¢²¢´¢²¸¹¢²¼Ó",10995,4600,5200,6300,4300,3800,5400,3,1
68187.7786519801,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï§BÀïµó¢¸¢·«Ñ¢´¢³¸¹¢²¼Ó",9317,4600,4800,6300,4300,3900,5400,3,1
74790.3907432936,"¤­ªÑ°Ï","·s¥_¥«¤­ªÑ°Ï¤­Åv¤C¸ô¢°¢³¸¹¤­¼Ó",9445,6100,4500,6300,5300,5200,4900,3,1
125412.541254125,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¥ÁÅv¸ô¢±¢±¢²¸¹¤Q¤T¼Ó¤§¢´",5444,5100,5800,6300,6200,5600,950,1,1
165837.479270315,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¥ÁÅv¸ô¢±¢°¢´«Ñ¢°¢¯¢¯¸¹",16955,6800,4800,6200,6100,5500,850,3,0
108178.277801817,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï¥Á±Ú¤­µó¢°¢µ¸¹¢²¼Ó¤§¢·",8495,4400,4600,6100,4100,3600,5100,3,1
124170.777343086,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¥Á±Ú¸ô¢²¢°«Ñ¢±¢°¸¹¤Q¤»¼Ó¤§¢µ",8612,6600,4600,6100,5900,5300,650,3,1
84510.7619173379,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï©ú®pµó¢°¢²¢¯¸¹¢²¼Ó",9429,4300,4500,6000,4000,3600,5100,3,1
108399.138549892,"·s©±°Ï","·s¥_¥«·s©±°Ï¥_©y¸ô¤G¬q¢³¢±¢°«Ñ¢±§Ë¢¸¢²¸¹",3185,3000,6700,6000,4300,8300,5900,3,1
123569.794050343,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï´ò«eµó¢¶¢¶«Ñ¢°¢±§Ë¢³¸¹¢°¢²¼Ó¤§¢±",10135,4300,4500,6000,4000,3500,5000,3,1
156953.642384106,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¥ÁÅv¸ô¢°¢¸¢²¸¹¤Q¤E¼Ó¤§¢°",4098,5000,4700,5900,6000,5400,800,3,1
160333.950002372,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤T¼wµó¢µ¢¯¸¹¤G¼Ó",3184,2600,4300,5900,4100,4100,4000,3,1
87135.6147021546,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¥Á¥Í¸ô¢°¢°¢¶«Ñ¢³¢¯¸¹",17080,6500,4400,5800,5700,5100,650,4,0
90462.687599419,"·s©±°Ï","·s¥_¥«·s©±°Ï¥_©y¸ô¤G¬q¢³¢±¢°«Ñ¢±§Ë¢¸¢¸¸¹¥|¼Ó",3180,2800,6500,5800,4100,8100,5700,3,1
94062.6359286646,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°ÏºÖ¼w¤@¸ô¢°¢³¢°«Ñ¢±¢³¸¹¤T¼Ó",9987,4100,4300,5800,3800,3400,4900,3,1
103640.367923306,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï§BÀïµó¢µ¢±¤§¢°¸¹¢³¼Ó",9329,4200,4400,5800,3900,3400,4900,3,1
124111.474669976,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¥Á±Ú¸ô¢²¢°¤§¢·¸¹¤Q¤@¼Ó¤§¢´",8622,4700,5500,5800,5800,5200,550,3,1
127669.241253975,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°ÏºÖ¼w¤G¸ô¢°¢´¢µ«Ñ¢±¢¶¸¹",10262,4100,4300,5800,3800,3200,4800,3,1
141585.326611606,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°ÏºÖ¼w¤@¸ô¢°¢³¢°«Ñ¢²¢¶¸¹¢±¼Ó",10115,4000,4300,5800,3800,3300,4800,3,1
141940.054013371,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï¦X©y¤@¸ô¢·¢´¸¹",1645,3200,5000,5800,3100,2900,5300,3,1
150406.504065041,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w¥Áµó¢°¢´¢µ«Ñ¢±¢µ¸¹¤K¼Ó",4431,3600,4800,5800,5100,3000,4800,3,1
155367.976787127,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¶°­^¸ô¢°¢²¢·¸¹¤­¼Ó",-94,4100,4600,5700,4900,3900,4200,3,1
159209.545115585,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¶°­^¸ô¢°¢³¢±¸¹¤»¼Ó",-101,4100,4600,5700,4700,3900,4200,3,1
163149.292972358,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¶°­^¸ô¢°¢³¢¯¸¹¤K¼Ó",-94,4100,4600,5700,4900,3900,4200,3,1
163809.021366394,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¶°­^¸ô¢°¢²¢·¸¹¤Q¤G¼Ó",-109,4100,4600,5700,4600,3900,4200,3,1
164635.481281471,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¶°­^¸ô¢°¢²¢µ¸¹¤Q¤T¼Ó",-107,4100,4600,5700,4600,3900,4200,3,1
167062.34063132,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¶°­^¸ô¢°¢²¢·¸¹¤T¼Ó",2,4100,4600,5700,4600,3900,4200,3,1
170705.940840169,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¶°­^¸ô¢°¢³¢±¸¹¤T¼Ó",30,4100,4600,5700,4600,3900,4200,3,1
182917.834488863,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¶°­^¸ô¢·¢°¸¹¤K¼Ó",2554,4000,4600,5700,4700,3900,4300,3,1
66113.7440758294,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¤K¶Õ¸ô¤@¬q¢±¢¯¢±¸¹¥|¼Ó",10566,6200,5200,5600,5500,4900,3300,3,1
69896.9316431702,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¤K¶Õ¸ô¤@¬q¢±¢¯¢±¸¹¤Q¼Ó",10571,6200,5200,5600,5500,4900,3400,3,1
106564.364876385,"·s©±°Ï","·s¥_¥«·s©±°Ï¥_©y¸ô¤G¬q¢²¢´¢´¡Ð¢²¸¹¤G¼Ó",7387,2600,4000,5600,3800,7900,5400,3,1
110762.800417973,"·s©±°Ï","·s¥_¥«·s©±°Ï¥_©y¸ô¤G¬q¢²¢´¢¸¡Ð¢°¸¹¤Q¤@¼Ó",7405,2600,6200,5600,3800,7900,5400,3,1
149253.731343284,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°ÏºÖ¼w¤@¸ô¢·¢µ«Ñ¢³¢´¸¹¤G¼Ó",8314,4100,4100,5600,3800,3200,4700,3,1
87650.9544215037,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¤¤¦{¸ô¢²«Ñ¢²¢°§Ë¢³¸¹¥|¼Ó",14608,4200,6100,5500,3800,3600,4300,3,0
165771.047060739,"·s©±°Ï","·s¥_¥«·s©±°ÏµØ«°¸ô¢³¢±¸¹¥|¼Ó",-63,3900,6600,5500,4300,6000,5700,3,0
172456.270017246,"·s©±°Ï","·s¥_¥«·s©±°ÏµØ«°¸ô¢³¢·¸¹¤T¼Ó",-61,3900,6600,5500,4300,6500,5700,3,0
181874.756903928,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï¥|¤t¸ô¤G¬q¢±¢´¢°¸¹¤G¤Q¼Ó",4724,2900,5700,5500,2600,3200,4500,1,1
87404.0982810527,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï¼Ì¾ð¤G¸ô¢±¢¶¢¶«Ñ¢°¢µ¸¹¢¸¼Ó¤§¢±",9671,3700,3900,5400,3400,3000,4500,3,1
89252.7391357873,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï±d¹çµó¢¶¢´¢²«Ñ¢±¢µ¸¹¢°¢±¼Ó",14363,3700,3900,5400,3400,2900,4400,3,1
149401.160637116,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï¼Ì¾ð¤G¸ô¢±¢¶¢¶«Ñ¢³¸¹¢±¼Ó",9697,3700,5600,5400,650,3100,4500,3,1
48399.1064780342,"¤T®l°Ï","·s¥_¥«¤T®l°Ï¤¤¥¿¸ô¤T¬q¢¶¢¯«Ñ¢·¢°¸¹",14827,5700,4400,5300,5000,4900,5500,4,0
69815.6430675248,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï§BÀïµó¢³¢·¸¹¢±¼Ó",8601,3600,3800,5300,3300,2900,4400,3,1
92666.2362814719,"·s©±°Ï","·s¥_¥«·s©±°Ï¦ËªL¸ô¢¶¢¯¸¹¤Q¤G¼Ó",49,2100,6000,5300,3300,7400,5200,3,0
93996.1265332473,"·s©±°Ï","·s¥_¥«·s©±°Ï¦ËªL¸ô¢¶¢¯¸¹¤»¼Ó",-494,2100,6000,5300,3300,7400,5200,3,0
99663.6352310951,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï©M¥­¸ô¦w¼Ö«Ñ¢³¢³§Ë¢°¢¯¸¹¤G¼Ó",13402,2800,4900,5300,3000,3900,4600,3,0
187585.021837188,"¤T­«°Ï","·s¥_¥«¤T­«°ÏÀôªe¥_¸ô¤T¬q¢´¢±¢·¸¹¤T¼Ó",4955,3600,5400,5300,5100,3400,5400,3,1
191661.303010799,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¦p·Nµó¢²¢¶¸¹¤­¼Ó",5642,3600,5000,5300,5100,3500,5500,3,1
79259.4735319641,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï·s»O¤­¸ô¤@¬q¢±¢²¤§¢°¸¹¢°¢³¼Ó",9619,3500,3700,5200,3300,2700,4300,3,1
120423.892100193,"·s©±°Ï","·s¥_¥«·s©±°Ï¥Ã¦wµó¢·¢²«Ñ¢°¢¸¡Ð¢°¸¹¤C¼Ó",10715,5000,7600,5200,4700,5200,4400,3,1
41121.0907910399,"¤TªÛ°Ï","·s¥_¥«¤TªÛ°ÏªÛ³Â¤­µó¢±¢µ¸¹",9270,5700,5000,5100,5100,5100,12000,3,1
57314.8015474996,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï®r³»¤T¸ô¢°¢³¢²¸¹¤»¼Ó",8449,5100,5700,5100,4900,4500,9600,3,1
76531.4610854158,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¤s¤lÃä¢°¢µ«Ñ¢³¢²¸¹",14463,7500,5000,5100,6300,5500,9000,4,1
79365.0793650794,"¤g«°°Ï","·s¥_¥«¤g«°°Ï«n¤Ñ¥À¸ô¢°¢°¢°«Ñ¢°¤§¢µ¸¹¦a¤U¤G¼h",11289,3700,5600,5100,3500,3100,3800,3,0
151756.844147446,"·s²ø°Ï","·s¥_¥«·s²ø°ÏºÖ«eµó¢²¢±¢´¸¹¤»¼Ó",3155,6700,3600,5100,2900,3300,6800,3,1
184736.173652003,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¶°½å¸ô¢±¢µ¸¹¤E¼Ó",3530,3500,5900,5100,5100,3300,5300,3,1
71428.5714285714,"¤T®l°Ï","·s¥_¥«¤T®l°Ï·ËªF¸ô¢³¢¶¢²«Ñ¢²¢¯¸¹",14767,4500,4400,5000,4600,4300,7900,4,0
75039.8256057684,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï©W³»¸ô¢±¢·¢±¸¹",9259,5700,4200,5000,4800,4300,4300,3,1
79772.7272727273,"¤T­«°Ï","·s¥_¥«¤T­«°Ï­«·s¸ô¤­¬q¢µ¢°¢²«Ñ¢±¢·¸¹¥|¼Ó",16085,6800,3900,5000,4400,8000,4500,3,0
87784.7821278478,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï¤j¦P¸ô¤@¬q¢±¢²¢¸¸¹¤Q¤G¼Ó",3577,3900,3700,5000,3800,2500,4100,3,1
87918.9077368639,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï©W³»¸ô¢²¢¯¢¯¸¹¤Q¥|¼Ó",9248,3800,4200,5000,4900,4300,4300,3,1
100310.559006211,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w©M¸ô¤T¬q¢°¢±¢¯«Ñ¢±¸¹¥|¼Ó",16641,4900,4000,5000,4600,5100,5000,3,0
107730.746619635,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¤¤¦{¸ô¢¶¢±¸¹¤Q¤G¼Ó",6389,5200,6900,5000,3900,5300,5100,3,1
117300,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï±d¹çµó¢¶¢³¢¸¸¹¤Q¤T¼Ó¤§¢±",4812,3300,3500,5000,3000,2600,4100,3,1
120914.691448261,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï±d¹çµó¢¶¢³¢¸¸¹¤Q¤»¼Ó¤§¢°",4807,3300,3500,5000,3000,2600,4100,3,1
132653.06122449,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¤¤¥¡¸ô¥|¬q¢´¢³«Ñ¢²¸¹¤Q¥|¼Ó",8374,3500,5400,5000,3000,2800,3500,3,1
176865.935620799,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w©M¸ô¤G¬q¢±¢¯¢²¸¹",9823,4100,3800,5000,4200,4800,3900,3,1
100284.138392111,"·s©±°Ï","·s¥_¥«·s©±°Ï¦w¿³¸ô¢·¢´¤§¢²¢·¸¹¤G¼Ó",5226,4000,3900,4900,4100,3500,3900,3,1
105547.689535333,"·s²ø°Ï","·s¥_¥«·s²ø°Ï¥Á¦w¦è¸ô¢±¢¶¢´«Ñ¢¶¸¹¤T¼Ó",10634,2900,5400,4900,6300,6000,2500,3,1
